"","lon","lat"
"567",-86.8220341,40.3469731
"568",-86.0529604,40.2825661
"569",-84.8984775,39.6637751
"570",-87.5791287,38.0806099
"571",-87.4802068,39.8512139
"572",-87.4207518,39.4165382
"573",-85.8486236,40.8033875
"574",-87.3413599,40.319245
"575",-87.2618328,38.0736703
"576",-86.1751759,38.6744747
"577",-84.981754,39.831882
"578",-85.1894045,40.7778348
"579",-86.9824288,40.6765551
"580",-85.520024,41.1136133
"581",-94.479976,41.2741733
"582",-94.6863782,41.0652066
"583",-91.443469,43.2430754
"584",-92.8577105,40.6806102
"585",-94.976654,41.7326826
"586",-92.0665197,42.1387249
"587",-92.3813621,42.447804
"588",-93.9878427,42.0881747
"589",-92.3813621,42.761082
"590",-91.9099238,42.4566006
"591",-95.1432068,42.6705452
"592",-92.8577105,42.7502186
"593",-94.645035,42.3785903
"594",-94.8105955,42.0566912
"595",-94.976654,41.2538068
"596",-91.135302,41.8346154
"597",-93.2029675,43.1543186
"598",-95.6457951,42.8027756
"599",-92.3813621,43.0724667
"600",-93.7841503,41.0177836
"601",-95.1432068,43.1368038
"602",-91.2891036,42.7785285
"603",-90.563609,41.878563
"604",-95.3102505,42.034686
"605",-93.9878427,41.6120022
"606",-92.3813621,40.6913838
"607",-93.8248241,40.8146492
"608",-91.443469,42.4634009
"609",-91.1736994,40.9123374
"610",-95.1849219,43.4049388
"611",-90.8294002,42.4694679
"612",-94.6863782,43.34943
"613",-91.9099238,42.9258199
"614",-92.8577105,43.0615947
"615",-93.3388917,42.7372361
"616",-95.6457951,40.7400403
"617",-94.479976,42.0700527
"618",-92.8577105,42.4369506
"619",-94.479976,41.7530909
"620",-93.6623239,42.4141275
"621",-93.6623239,43.0387322
"622",-93.1779659,42.4285425
"623",-95.8142885,41.6933855
"624",-91.5983959,41.0283603
"625",-92.3813621,43.3819496
"626",-94.19234,42.7482597
"627",-95.4777811,42.3418685
"628",-92.0665197,41.6624604
"629",-90.5257823,42.1560699
"630",-93.0175712,41.6414924
"631",-91.9099238,41.0236358
"632",-91.5983959,41.6698982
"633",-91.135302,42.1516737
"634",-92.2236667,41.3397063
"635",-94.2333355,43.2513384
"636",-91.443469,40.7068663
"637",-91.6760691,42.0659844
"638",-91.2891036,41.1933001
"639",-93.3388917,40.9912021
"640",-96.1526985,43.3954333
"641",-93.9878427,41.2922367
"642",-92.6983868,41.329588
"643",-93.1779659,41.3173818
"644",-92.9375739,42.0407088
"645",-95.6457951,41.0624496
"646",-92.8577105,43.3710702
"647",-95.9832577,42.001594
"648",-92.8577105,41.0040981
"649",-95.1849219,41.0438839
"650",-91.135302,41.5156913
"651",-95.6457951,43.1131245
"652",-95.6037465,43.3851953
"653",-95.1432068,40.7635099
"654",-94.645035,43.1580878
"655",-96.1526985,42.776665
"656",-94.645035,42.6918039
"657",-93.5003454,41.6278423
"658",-95.4777811,41.3911501
"659",-92.539603,41.6530119
"660",-94.315422,40.7973811
"661",-95.1432068,42.3573517
"662",-90.6393702,41.6393199
"663",-95.3102505,41.7177667
"664",-96.1526985,43.0869936
"665",-93.5003454,42.1040438
"666",-92.539603,42.1292592
"667",-94.645035,40.7846069
"668",-94.2743628,41.0006855
"669",-91.9099238,40.7001158
"670",-92.3813621,41.0148894
"671",-93.5003454,41.3080549
"672",-91.7538817,41.3477966
"673",-93.3388917,40.6677356
"674",-94.1513764,42.3974963
"675",-93.6623239,43.3481922
"676",-91.9099238,43.2362611
"677",-95.9832577,42.3166158
"678",-93.3388917,43.3580686
"679",-93.6623239,42.7273744
"680",-95.3102505,37.9435853
"681",-95.3102505,38.2809328
"682",-95.3520876,39.5701137
"683",-98.7481167,37.2299788
"684",-98.7651482,38.3613844
"685",-94.8105955,37.7957092
"686",-95.4777811,39.770047
"687",-96.8350999,37.8649441
"688",-96.5783387,38.3007661
"689",-96.2800864,37.1738044
"690",-94.8105955,37.1142482
"691",-101.7979613,39.7877848
"692",-99.8124935,37.3158895
"693",-97.179026,39.34792
"694",-97.6982272,39.4795571
"695",-95.8142885,38.2570639
"696",-99.2785583,37.1894543
"697",-96.9209135,37.2660235
"698",-94.8105955,37.455799
"699",-100.5296115,39.7480368
"700",-97.179026,38.8505977
"701",-95.1849219,39.8245628
"702",-95.2684437,38.9107835
"703",-99.2785583,37.865958
"704",-96.1526985,37.3936365
"705",-99.2785583,38.8683549
"706",-98.2212979,38.615225
"707",-100.8903099,38.0625252
"708",-99.8124935,37.6540069
"709",-95.3102505,38.6165913
"710",-96.7922355,38.9984685
"711",-100.5296115,38.9271279
"712",-99.8124935,39.3198302
"713",-101.2523792,37.5245985
"714",-100.439656,37.6840811
"715",-101.7979613,38.4738028
"716",-96.1526985,37.9025905
"717",-101.7979613,37.9741668
"718",-98.0465185,37.1096002
"719",-97.3516558,38.0025215
"720",-100.8903099,37.5588285
"721",-99.9912254,38.1429747
"722",-95.8142885,39.4241422
"723",-95.3102505,39.2827652
"724",-98.2212979,39.7720227
"725",-94.8520636,38.845412
"726",-101.2523792,38.0281402
"727",-98.2212979,37.6071593
"728",-99.2785583,37.5285165
"729",-95.3102505,37.2639041
"730",-100.5296115,38.4294888
"731",-95.018246,39.1713075
"732",-98.2212979,39.1135788
"733",-94.8105955,38.1339574
"734",-101.1617356,38.9504774
"735",-96.1526985,38.4078037
"736",-97.6982272,38.3164433
"737",-97.179026,38.349424
"738",-96.4929797,39.717719
"739",-100.3497895,37.2698449
"740",-94.8105955,38.6381689
"741",-98.2212979,39.443669
"742",-95.8142885,37.240253
"743",-96.663812,38.7144832
"744",-101.7979613,37.1333387
"745",-95.9832577,39.7451077
"746",-95.3102505,37.6045688
"747",-99.9912254,38.4769509
"748",-99.9912254,39.7959566
"749",-95.6457951,38.6009003
"750",-98.7481167,39.4051157
"751",-97.6982272,39.1493836
"752",-99.2785583,38.2017581
"753",-99.3673084,39.766638
"754",-96.3226072,39.3976344
"755",-98.7481167,37.5691719
"756",-101.0711758,39.8600904
"757",-98.0465185,37.9569553
"758",-97.6982272,39.807989
"759",-98.2212979,38.2808698
"760",-96.8350999,39.3686475
"761",-99.2785583,39.3638509
"762",-99.2785583,38.5358968
"763",-98.7481167,38.9094717
"764",-97.6982272,38.8174853
"765",-100.8903099,38.562531
"766",-97.5247243,37.6537367
"767",-100.8903099,37.221014
"768",-95.8142885,39.0928449
"769",-100.439656,39.3470831
"770",-101.7979613,39.2982189
"771",-98.7481167,39.7333849
"772",-98.7481167,38.0749046
"773",-101.7979613,37.6390381
"774",-101.2523792,37.186894
"775",-97.6114217,37.2236052
"776",-101.0711758,39.3702882
"777",-99.8124935,38.9900316
"778",-96.1526985,38.9092089
"779",-101.7979613,38.9697127
"780",-97.179026,39.8413319
"781",-101.4339148,38.5102583
"782",-95.8142885,37.5808413
"783",-95.8142885,37.9197853
"784",-94.7691586,39.0986811
"785",-70.1707037,44.1912416
"786",-68.4766064,46.819941
"787",-70.3870587,43.8132979
"788",-70.3979538,45.0386059
"789",-68.3566919,44.5770308
"790",-69.7038278,44.4499153
"791",-68.9242652,43.9969995
"792",-69.511031,44.108282
"793",-70.7840564,44.4906897
"794",-68.5806727,45.3230777
"795",-69.3375071,45.7049857
"796",-69.7825531,43.8171265
"797",-69.9999212,45.5913402
"798",-69.2077896,44.5106837
"799",-67.6776835,44.9849315
"800",-70.6702521,43.4132697
"801",-83.6022398,44.6727944
"802",-86.5087741,46.927418
"803",-86.3376761,42.5709865
"804",-83.1116742,45.0168239
"805",-85.1769095,44.9730441
"806",-83.6773928,43.9973355
"807",-88.3010401,46.7352761
"808",-85.354965,42.5354321
"809",-84.0167423,43.7109732
"810",-86.2970998,44.678277
"811",-86.7416374,42.0320742
"812",-85.023346,41.8913835
"813",-85.023346,42.2073905
"814",-86.0121573,41.9299158
"815",-85.4374778,45.4342853
"816",-84.5636283,45.5472257
"817",-84.5932094,46.3117082
"818",-84.8567932,44.0565054
"819",-84.5222189,42.9663458
"820",-84.6897495,44.6524316
"821",-86.9844175,45.7124142
"822",-87.8616098,45.9601394
"823",-84.7733325,42.5886496
"824",-84.9769067,45.6418969
"825",-83.6773928,43.0777289
"826",-84.3542049,44.0327885
"827",-89.921474,46.4392785
"828",-85.520024,44.687984
"829",-84.6897495,43.2836505
"830",-84.5222189,41.8685961
"831",-88.5694012,47.1211215
"832",-82.820974,43.9466791
"833",-84.3542049,42.6468943
"834",-85.023346,42.9892119
"835",-83.6386226,44.3340462
