"","county_code","lon","lat"
"746","20133",-95.3102505,37.6045688
"747","20135",-99.9912254,38.4769509
"748","20137",-99.9912254,39.7959566
"749","20139",-95.6457951,38.6009003
"750","20141",-98.7481167,39.4051157
"751","20143",-97.6982272,39.1493836
"752","20145",-99.2785583,38.2017581
"753","20147",-99.3673084,39.766638
"754","20149",-96.3226072,39.3976344
"755","20151",-98.7481167,37.5691719
"756","20153",-101.0711758,39.8600904
"757","20155",-98.0465185,37.9569553
"758","20157",-97.6982272,39.807989
"759","20159",-98.2212979,38.2808698
"760","20161",-96.8350999,39.3686475
"761","20163",-99.2785583,39.3638509
"762","20165",-99.2785583,38.5358968
"763","20167",-98.7481167,38.9094717
"764","20169",-97.6982272,38.8174853
"765","20171",-100.8903099,38.562531
"766","20173",-97.5247243,37.6537367
"767","20175",-100.8903099,37.221014
"768","20177",-95.8142885,39.0928449
"769","20179",-100.439656,39.3470831
"770","20181",-101.7979613,39.2982189
"771","20183",-98.7481167,39.7333849
"772","20185",-98.7481167,38.0749046
"773","20187",-101.7979613,37.6390381
"774","20189",-101.2523792,37.186894
"775","20191",-97.6114217,37.2236052
"776","20193",-101.0711758,39.3702882
"777","20195",-99.8124935,38.9900316
"778","20197",-96.1526985,38.9092089
"779","20199",-101.7979613,38.9697127
"780","20201",-97.179026,39.8413319
"781","20203",-101.4339148,38.5102583
"782","20205",-95.8142885,37.5808413
"783","20207",-95.8142885,37.9197853
"784","20209",-94.7691586,39.0986811
"785","23001",-70.1707037,44.1912416
"786","23003",-68.4766064,46.819941
"787","23005",-70.3870587,43.8132979
"788","23007",-70.3979538,45.0386059
"789","23009",-68.3566919,44.5770308
"790","23011",-69.7038278,44.4499153
"791","23013",-68.9242652,43.9969995
"792","23015",-69.511031,44.108282
"793","23017",-70.7840564,44.4906897
"794","23019",-68.5806727,45.3230777
"795","23021",-69.3375071,45.7049857
"796","23023",-69.7825531,43.8171265
"797","23025",-69.9999212,45.5913402
"798","23027",-69.2077896,44.5106837
"799","23029",-67.6776835,44.9849315
"800","23031",-70.6702521,43.4132697
"801","26001",-83.6022398,44.6727944
"802","26003",-86.5087741,46.927418
"803","26005",-86.3376761,42.5709865
"804","26007",-83.1116742,45.0168239
"805","26009",-85.1769095,44.9730441
"806","26011",-83.6773928,43.9973355
"807","26013",-88.3010401,46.7352761
"808","26015",-85.354965,42.5354321
"809","26017",-84.0167423,43.7109732
"810","26019",-86.2970998,44.678277
"811","26021",-86.7416374,42.0320742
"812","26023",-85.023346,41.8913835
"813","26025",-85.023346,42.2073905
"814","26027",-86.0121573,41.9299158
"815","26029",-85.4374778,45.4342853
"816","26031",-84.5636283,45.5472257
"817","26033",-84.5932094,46.3117082
"818","26035",-84.8567932,44.0565054
"819","26037",-84.5222189,42.9663458
"820","26039",-84.6897495,44.6524316
"821","26041",-86.9844175,45.7124142
"822","26043",-87.8616098,45.9601394
"823","26045",-84.7733325,42.5886496
"824","26047",-84.9769067,45.6418969
"825","26049",-83.6773928,43.0777289
"826","26051",-84.3542049,44.0327885
"827","26053",-89.921474,46.4392785
"828","26055",-85.520024,44.687984
"829","26057",-84.6897495,43.2836505
"830","26059",-84.5222189,41.8685961
"831","26061",-88.5694012,47.1211215
"832","26063",-82.820974,43.9466791
"833","26065",-84.3542049,42.6468943
"834","26067",-85.023346,42.9892119
"835","26069",-83.6386226,44.3340462
"836","26071",-88.4902778,46.2758153
"837","26073",-84.8567932,43.598799
"838","26075",-84.3542049,42.1764362
"839","26077",-85.520024,42.2278346
"840","26079",-85.023346,44.6674445
"841","26081",-85.520024,43.0097027
"842","26083",-88.3249369,47.7515686
"843","26085",-85.8486236,43.9446996
"844","26087",-83.1649001,43.0482433
"845","26089",-86.0733634,45.0821226
"846","26091",-84.0167423,41.8433859
"847","26093",-83.8473015,42.6207951
"848","26095",-85.513329,46.5827512
"849","26097",-84.9963081,46.023372
"850","26099",-82.820974,42.7168759
"851","26101",-86.3242225,44.2444704
"852","26103",-87.5593823,46.644579
"853","26105",-86.4996546,43.9664537
"854","26107",-85.354965,43.6201025
"855","26109",-87.5746277,45.4995277
"856","26111",-84.3542049,43.5750978
"857","26113",-85.023346,44.366621
"858","26115",-83.5070203,41.9738893
"859","26117",-85.1894045,43.3057341
"860","26119",-84.1403141,45.0742794
"861","26121",-86.7416374,43.2831969
"862","26123",-85.7666645,43.5593582
"863","26125",-83.336188,42.5921924
"864","26127",-86.6611083,43.6656285
"865","26129",-84.1857115,44.3270741
"866","26131",-89.3131189,46.8727913
"867","26133",-85.354965,43.9257279
"868","26135",-84.1857115,44.6278903
"869","26137",-84.6482398,45.0992063
"870","26139",-86.0937312,42.953023
"871","26141",-83.597821,45.5729299
"872","26143",-84.6897495,44.3516109
"873","26145",-84.0167423,43.4044253
"874","26147",-82.6483442,43.016179
"875","26149",-85.520024,41.9118044
"876","26151",-82.7347142,43.4069041
"877","26153",-86.1903622,46.0693515
"878","26155",-84.1857115,42.949754
"879","26157",-83.5070203,43.5301144
"880","26159",-86.0121573,42.2459665
"881","26161",-83.8473015,42.3076493
"882","26163",-83.336188,42.2790746
"883","26165",-85.520024,44.387157
"884","28001",-91.2891036,31.5305353
"885","28003",-88.5951751,34.8984684
"886","28005",-90.8294002,31.1683803
"887","28007",-89.6251646,33.1683267
"888","28009",-89.1705998,34.7712669
"889","28011",-90.8294002,33.8829962
"890","28013",-89.3226954,33.8839218
"891","28015",-89.9253233,33.5279848
"892","28017",-89.0179332,33.8818791
"893","28019",-89.2847251,33.3914427
"894","28021",-90.9438468,31.9438205
"895","28023",-88.7108964,32.077218
"896","28025",-88.8263006,33.6567838
"897","28027",-90.6393702,34.1960298
"898","28029",-90.3748354,31.9012453
"899","28031",-89.5874819,31.6732735
"900","28033",-89.9626799,34.9065453
"901","28035",-89.2847251,31.2148677
"902","28037",-90.8675134,31.4883928
"903","28039",-88.6723578,30.8431226
"904","28041",-88.7108964,31.1646163
"905","28043",-89.8130356,33.7516314
"906","28045",-89.5120084,30.3887582
"907","28047",-89.0179332,30.432087
"908","28049",-90.3748354,32.2648353
"909","28051",-90.0746767,33.168866
"910","28053",-90.5257823,33.1677834
"911","28055",-91.0203224,32.8494351
"912","28057",-88.4016041,34.2317882
"913","28059",-88.556531,30.4278212
"914","28061",-89.1705998,32.0810429
"915","28063",-90.9820668,31.7157817
"916","28065",-89.8130356,31.5825281
"917","28067",-89.1705998,31.5343241
"918","28069",-88.7108964,32.8018452
"919","28071",-89.4742177,34.4186994
"920","28073",-89.4742177,31.1699705
"921","28075",-88.7108964,32.4401578
"922","28077",-90.0746767,31.5369786
"923","28079",-89.4742177,32.8073509
"924","28081",-88.7108964,34.2354138
"925","28083",-90.3748354,33.5274427
"926","28085",-90.5257823,31.5359248
"927","28087",-88.4403883,33.473423
"928","28089",-90.0373201,32.6729459
"929","28091",-89.7755338,31.1708442
"930","28093",-89.4742177,34.7729491
"931","28095",-88.556531,33.8773585
"932","28097",-89.6251646,33.5274427
"933","28099",-89.1705998,32.8057157
"934","28101",-89.1705998,32.4440058
"935","28103",-88.556531,33.1605608
"936","28105",-88.90306,33.3886689
"937","28107",-89.9253233,34.4198016
"938","28109",-89.6251646,30.8034081
"939","28111",-89.0179332,31.1673115
"940","28113",-90.3748354,31.1704959
"941","28115",-89.0179332,34.2382446
"942","28117",-88.5178518,34.6324369
"943","28119",-90.2620042,34.2863303
"944","28121",-89.9253233,32.2653668
"945","28123",-89.4742177,32.4456315
"946","28125",-90.8294002,32.9860902
"947","28127",-89.9253233,31.9017736
"948","28129",-89.4742177,32.0826588
"949","28131",-89.1705998,30.8013069
"950","28133",-90.6773046,33.526164
"951","28135",-90.1869644,33.9302578
"952","28137",-89.9626799,34.6413971
"953","28139",-88.864698,34.7688097
"954","28141",-88.2461183,34.7615024
"955","28143",-90.4125181,34.6407083
"956","28145",-88.9796776,34.459946
"957","28147",-90.1120696,31.125165
"958","28149",-90.7913227,32.3989469
"959","28151",-90.9438468,33.3001466
"960","28153",-88.7108964,31.7130601
"961","28155",-89.2847251,33.5707456
"962","28157",-91.2891036,31.1646163
"963","28159",-89.0179332,33.1650338
"964","28161",-89.6759101,33.9768292
"965","28163",-90.3748354,32.8078912
"966","29001",-92.539603,40.1993655
"967","29003",-94.8105955,39.9637436
"968","29005",-95.4777811,40.423896
"969","29007",-91.9099238,39.221953
"970","29009",-93.8248241,36.6345264
"971","29011",-94.315422,37.4748791
"972","29013",-94.315422,38.3216754
"973","29015",-93.3388917,38.3534598
"974","29017",-90.0746767,37.2115595
"975","29019",-92.3813621,39.0468547
"976","29021",-94.8105955,39.6349791
"977","29023",-90.3748354,36.6951341
"978","29025",-93.9878427,39.6660775
"979","29027",-91.9099238,38.8886044
"980","29029",-92.6983868,38.0322944
"981","29031",-89.6251646,37.3821319
"982","29033",-93.5003454,39.5166572
"983","29035",-90.9438468,36.9073725
"984","29037",-94.315422,38.6574448
"985","29039",-93.8655303,37.7031209
"986","29041",-93.0175712,39.5301517
"987","29043",-93.1779659,36.997644
"988","29045",-91.7538817,40.3772378
"989","29047",-94.479976,39.3176186
"990","29049",-94.479976,39.6481768
"991","29051",-92.2630393,38.5052486
"992","29053",-92.8577105,38.8693247
"993","29055",-91.2891036,38.0561057
"994","29057",-93.9878427,37.4863609
"995","29059",-93.0175712,37.6853001
"996","29061",-93.9878427,39.9949074
"997","29063",-94.43879,39.8554602
"998","29065",-91.443469,37.544666
"999","29067",-92.4999918,36.9708648
"1000","29069",-90.055447,36.2364268
"1001","29071",-91.135302,38.3953601
"1002","29073",-91.4821482,38.4335915
"1003","29075",-94.479976,40.1406981
"1004","29077",-93.5003454,37.3311215
"1005","29079",-93.5003454,40.1743786
"1006","29081",-93.9878427,40.3219529
"1007","29083",-93.8248241,38.3386592
"1008","29085",-93.2986106,37.9747242
"1009","29087",-95.1849219,40.0704458
"1010","29089",-92.6983868,39.2064126
"1011","29091",-91.9099238,36.8527979
"1012","29093",-90.6773046,37.5515182
"1013","29095",-94.315422,38.9914998
"1014","29097",-94.356513,37.1745565
"1015","29099",-90.5257823,38.2310301
"1016","29101",-93.8248241,38.6744747
"1017","29103",-92.2236667,40.2058437
"1018","29105",-92.539603,37.6965235
"1019","29107",-93.9878427,39.0031288
"1020","29109",-93.8248241,37.1500679
"1021","29111",-91.7538817,40.0500853
"1022","29113",-90.9820668,39.0669568
"1023","29115",-93.1779659,39.8556605
"1024","29117",-93.5003454,39.8464073
"1025","29119",-94.315422,36.617812
"1026","29121",-92.539603,39.871344
"1027","29123",-90.3748354,37.5528602
"1028","29125",-91.949021,38.1738674
"1029","29127",-91.637215,39.8464028
"1030","29129",-93.5755526,40.3977043
"1031","29131",-92.3813621,38.2081417
"1032","29133",-89.3226954,36.8661576
"1033","29135",-92.5792482,38.5827118
"1034","29137",-92.0665197,39.5508815
"1035","29139",-91.4821482,38.9365599
"1036","29141",-92.8577105,38.3661344
"1037","29143",-89.7755338,36.5227538
"1038","29145",-94.315422,36.9618494
"1039","29147",-94.8105955,40.2907281
"1040","29149",-91.443469,36.6870089
"1041","29151",-91.9099238,38.3853377
"1042","29153",-92.3813621,36.6720061
"1043","29155",-89.8130356,36.2195399
"1044","29157",-89.7755338,37.723555
"1045","29159",-93.3388917,38.6893153
"1046","29161",-91.7538817,37.8806538
"1047","29163",-91.2891036,39.3964742
"1048","29165",-94.7691586,39.3475649
"1049","29167",-93.3388917,37.6766686
"1050","29169",-92.2236667,37.8727481
"1051","29171",-92.9775558,40.4744901
"1052","29173",-91.5983959,39.5582351
"1053","29175",-92.4999918,39.4182626
"1054","29177",-93.9878427,39.3354791
"1055","29179",-90.9820668,37.378663
"1056","29181",-90.8294002,36.6928452
"1057","29183",-90.8294002,38.7338885
"1058","29185",-93.8248241,38.001146
"1059","29186",-90.2244662,37.8934532
"1060","29187",-90.4879916,37.7652755
"1061","29189",-90.4125181,38.6103023
"1062","29195",-93.1779659,39.1943564
"1063","29197",-92.4999918,40.4857709
"1064","29199",-92.1843285,40.4921465
"1065","29201",-89.6251646,37.0394443
"1066","29203",-91.443469,37.2028249
"1067","29205",-92.1057549,39.8388716
"1068","29207",-89.9253233,36.8680558
"1069","29209",-93.4599326,36.7748882
"1070","29211",-93.1779659,40.1836505
"1071","29213",-93.0175712,36.6576378
"1072","29215",-91.9099238,37.3673645
"1073","29217",-94.315422,37.8148489
"1074","29219",-91.135302,38.7313284
"1075","29221",-90.8294002,37.8907566
"1076","29223",-90.5257823,37.0388739
"1077","29225",-92.8577105,37.3483339
"1078","29227",-94.315422,40.4730605
"1079","29229",-92.539603,37.3555654
"1080","30001",-113.1093046,45.2135118
"1081","30003",-107.2715769,45.3496574
"1082","30005",-108.9462246,48.6065395
"1083","30007",-111.4519716,46.2693726
"1084","30009",-109.100255,45.2820195
"1085","30011",-104.3707837,45.4522431
"1086","30013",-111.5453227,47.4688355
"1087","30015",-110.4737958,48.0033098
"1088","30017",-105.6225,46.2160876
"1089","30019",-105.7248763,48.7744137
"1090","30021",-104.8939302,47.2649012
"1091","30023",-113.0212247,46.1095314
"1092","30025",-104.4280327,46.3762402
"1093","30027",-109.4141,47.2126745
"1094","30029",-114.15315,48.424152
"1095","30031",-111.1194231,45.5388865
"1096","30033",-107.1263146,47.2662361
"1097","30035",-112.919665,48.5217475
"1098","30037",-109.1743851,46.3709324
"1099","30039",-113.4647823,46.3374643
"1100","30041",-110.0350875,48.7488096
"1101","30043",-112.0752952,46.1450553
"1102","30045",-110.2577109,47.0609367
"1103","30047",-114.1339242,47.671374
"1104","30049",-112.4029787,47.2963974
"1105","30051",-110.9704148,48.4917189
"1106","30053",-115.6596528,48.5880903
"1107","30055",-105.8810734,47.4500913
"1108","30057",-111.8865015,45.466729
"1109","30059",-110.8848271,46.620195
"1110","30061",-114.9626904,47.1497031
"1111","30063",-113.6869923,47.0240503
"1112","30065",-108.4064758,46.4218783
"1113","30067",-110.6082522,45.4788485
"1114","30069",-108.3203282,47.1565346
"1115","30071",-107.8777779,48.4519289
"1116","30073",-112.2886317,48.2321517
"1117","30075",-105.5346556,45.2968361
"1118","30077",-112.9745473,46.9311447
"1119","30079",-105.4045355,46.7980893
"1120","30081",-114.1817423,46.0174639
"1121","30083",-104.8017491,47.9200496
"1122","30085",-105.1099231,48.2850231
"1123","30087",-106.6763274,46.2641948
"1124","30089",-115.1316944,47.6109463
"1125","30091",-104.4278092,48.701151
"1126","30093",-112.5843056,45.8804293
"1127","30095",-109.3922403,45.7001096
"1128","30097",-109.8979908,45.7672796
"1129","30099",-112.2717561,47.9019946
"1130","30101",-111.6408212,48.6974247
"1131","30103",-107.2586096,46.2106667
"1132","30105",-106.8304776,48.2855732
"1133","30107",-109.8418592,46.4922893
"1134","30109",-104.3183897,46.7836649
"1135","30111",-108.4343805,45.7856577
"1136","32001",-118.4863963,39.6626678
"1137","32003",-115.094045,36.0795613
"1138","32005",-119.6499162,38.9265035
"1139","32007",-115.2837585,41.2220182
"1140","32009",-117.3616476,37.7866167
"1141","32011",-115.9637979,39.5126741
"1142","32013",-118.5500954,41.5931459
"1143","32015",-116.9852422,40.0510104
"1144","32017",-114.524264,37.660825
"1145","32019",-119.1390642,38.9524739
"1146","32021",-118.4863963,38.4343464
"1147","32023",-116.0413889,38.5807111
"1148","32027",-118.4863963,40.5685952
"1149","32029",-119.5571677,39.4089847
"1150","32031",-119.6035495,40.5608387
"1151","32033",-114.524264,39.5564495
"1152","33001",-71.4073938,43.5024246
"1153","33003",-71.2506067,43.8128209
"1154","33005",-72.236379,42.9259375
"1155","33007",-71.2787267,44.7288907
"1156","33009",-71.825994,43.9087929
"1157","33011",-71.6673352,42.8334794
"1158","33013",-71.6673352,43.2844846
"1159","33015",-71.0497768,42.9931261
"1160","33017",-71.0236044,43.238329
"1161","33019",-72.236379,43.3770392
"1162","34001",-74.6868815,39.5333379
"1163","34003",-74.07701,40.9262762
"1164","34005",-74.6868815,39.8558488
"1165","34007",-75.0143824,39.8592439
"1166","34009",-74.8273184,39.105884
"1167","34011",-75.0611147,39.2587106
"1168","34013",-74.2648829,40.7947466
"1169","34015",-75.1078332,39.7103023
"1170","34017",-74.0535126,40.7453199
"1171","34019",-74.9208772,40.5669515
"1172","34021",-74.7337069,40.3028533
"1173","34023",-74.3587473,40.4111363
"1174","34025",-74.123996,40.2589455
"1175","34027",-74.5463282,40.8336038
"1176","34029",-74.3118212,39.9652553
"1177","34031",-74.3587473,41.1231647
"1178","34033",-75.3878525,39.5848777
"1179","34035",-74.6400432,40.5292099
"1180","34037",-74.6868815,41.1288481
"1181","34039",-74.2883536,40.6595001
"1182","34041",-74.9208772,40.8841854
"1183","35001",-106.6291304,35.0177854
"1184","35003",-108.4276047,34.1515173
"1185","35005",-104.4723301,33.4757392
"1186","35006",-107.8583868,35.0947557
"1187","35007",-104.4723301,36.5799757
"1188","35009",-103.2663479,34.5751567
"1189","35011",-104.3791912,34.2734196
"1190","35015",-104.4723301,32.4170622
"1191","35017",-108.2377519,32.9690805
"1192","35019",-104.8454619,34.8235801
"1193","35021",-103.8216261,35.8925537
"1194","35023",-98.7623874,20.0910963
"1195","35025",-103.3587288,32.8968816
"1196","35027",-105.4068079,33.8853309
"1197","35028",-106.2988937,35.8813636
"1198","35029",-107.8583868,32.3259122
"1199","35031",-108.2377519,35.7152472
"1200","35033",-105.3300508,35.9742154
"1201","35035",-105.5943388,32.6341716
"1202","35037",-103.7289167,34.9569924
"1203","35039",-106.7234639,36.6162892
"1204","35041",-103.3587288,33.9538388
"1205","35043",-106.7234639,35.6020667
"1206","35045",-108.2377519,36.3882439
"1207","35047",-104.8454619,35.5117793
"1208","35049",-105.9699878,35.3653705
"1209","35051",-107.1011931,33.134596
"1210","35053",-106.7234639,33.8837087
"1211","35055",-105.5943388,36.4358718
"1212","35057",-105.9699878,34.6784317
"1213","35059",-103.3587288,36.3724334
"1214","35061",-106.6291304,34.6743674
"1215","37001",-79.4253776,36.0117388
"1216","37003",-81.2078164,35.8974199
"1217","37005",-81.1196075,36.4940839
"1218","37007",-80.1875065,34.9054732
"1219","37009",-81.4718387,36.4339674
"1220","37011",-81.909826,36.1198414
"1221","37013",-76.9182097,35.4613504
"1222","37015",-76.964306,36.0245185
"1223","37017",-78.5660852,34.5882404
"1224","37019",-78.2020387,34.0275398
"1225","37021",-82.4752757,35.5931377
"1226","37023",-81.734942,35.7616931
"1227","37025",-80.5882803,35.4168123
"1228","37027",-81.5596427,35.9227448
"1229","37029",-76.0391909,36.2600564
"1230","37031",-76.5488232,34.9019263
"1231","37033",-79.2902133,36.3860217
"1232","37035",-81.2518833,35.6840748
"1233","37037",-79.17807,35.7211289
"1234","37039",-84.059029,35.1134803
"1235","37041",-76.6181655,36.1354131
"1236","37043",-83.7199136,35.0964003
"1237","37045",-81.6035062,35.361354
"1238","37047",-78.7476208,34.2548658
"1239","37049",-77.0564464,35.0877672
"1240","37051",-78.7476208,34.9542604
"1241","37053",-75.946324,36.4189826
"1242","37055",-75.6208088,35.6549619
"1243","37057",-80.1875065,35.7748479
"1244","37059",-80.5882803,35.9367033
"1245","37061",-78.0195387,34.8840095
"1246","37063",-78.9031279,36.0221805
"1247","37065",-77.6536125,35.8840053
"1248","37067",-80.1875065,36.1200003
"1249","37069",-78.2426748,36.0741417
"1250","37071",-81.2078164,35.2895651
"1251","37073",-76.6874701,36.4202077
"1252","37075",-83.804868,35.3634623
"1253","37077",-78.6114999,36.2799451
"1254","37079",-77.6994197,35.5013936
"1255","37081",-79.8296743,36.0899873
"1256","37083",-77.6077865,36.2646764
"1257","37085",-78.8835548,35.3578648
"1258","37087",-82.9931607,35.624394
"1259","37089",-82.4319405,35.3725873
"1260","37091",-77.0564464,36.3761772
"1261","37093",-79.2451149,35.0432488
"1262","37095",-76.1783739,35.3777712
"1263","37097",-80.8986502,35.8310501
"1264","37099",-83.1220074,35.3265409
"1265","37101",-78.3842227,35.4403514
"1266","37103",-77.3324425,35.0306293
"1267","37105",-79.1548533,35.4693744
"1268","37107",-77.6077865,35.2326725
"1269","37109",-81.2078164,35.4637028
"1270","37111",-82.0842901,35.6984405
"1271","37113",-83.336188,35.1197519
"1272","37115",-82.6915429,35.8237518
"1273","37117",-77.1485163,35.8733053
"1274","37119",-80.8543847,35.2632655
"1275","37121",-82.1496049,36.0277763
"1276","37123",-79.8744836,35.3587922
"1277","37125",-79.4703885,35.3674493
"1278","37127",-77.973865,35.9597948
"1279","37129",-77.8824596,34.2154913
"1280","37131",-77.4242972,36.4159635
"1281","37133",-77.4701972,34.6540094
"1282","37135",-79.1096901,36.0263022
"1283","37137",-76.6874701,35.1337865
"1284","37139",-76.317414,36.2927068
"1285","37141",-77.8367282,34.5170729
"1286","37143",-76.4100267,36.1329763
"1287","37145",-78.9288242,36.3528221
"1288","37147",-77.4242972,35.5589221
"1289","37149",-82.1713632,35.2686842
"1290","37151",-79.8296743,35.7449531
"1291","37153",-79.7848422,35.003045
"1292","37155",-79.1096901,34.6383858
"1293","37157",-79.8296743,36.4335041
"1294","37159",-80.543845,35.6303455
"1295","37161",-81.909826,35.4258737
"1296","37163",-78.3842227,34.9197548
"1297","37165",-79.4703885,34.8451203
"1298","37167",-80.2321313,35.3014554
"1299","37169",-80.2321313,36.4244396
"1300","37171",-80.6770787,36.3743453
"1301","37173",-83.4643551,35.4328955
"1302","37175",-82.7778579,35.2190534
"1303","37177",-76.1783739,35.8925537
"1304","37179",-80.543845,34.9338651
"1305","37181",-78.4297187,36.3479057
"1306","37183",-78.5660852,35.8031909
"1307","37185",-78.0195387,36.4352131
"1308","37187",-76.5950555,35.8120333
"1309","37189",-81.734942,36.1941825
"1310","37191",-77.973865,35.3565499
"1311","37193",-81.2518833,36.202858
"1312","37195",-77.8824596,35.6925497
"1313","37197",-80.6770787,36.2023597
"1314","37199",-82.345189,35.888897
"1315","38001",-102.5179098,46.0594591
"1316","38003",-98.1222338,46.926176
"1317","38005",-99.4648442,48.088634
"1318","38007",-103.3906121,47.0560305
"1319","38009",-100.7486336,48.7820733
"1320","38011",-103.556038,46.0945462
"1321","38013",-102.4633691,48.7704377
"1322","38015",-100.5049676,47.0448552
"1323","38017",-97.1215579,47.071168
"1324","38019",-98.4781106,48.8103752
"1325","38021",-98.4554399,46.1265285
"1326","38023",-103.582951,48.8056154
"1327","38025",-102.72602,47.2121625
"1328","38027",-98.8871816,47.6963964
"1329","38029",-100.2953039,46.2061318
"1330","38031",-98.874618,47.4991972
"1331","38033",-103.7914154,47.0077031
"1332","38035",-97.3594525,48.0037819
"1333","38037",-101.5535564,46.3951108
"1334","38039",-98.2554295,47.3876664
"1335","38041",-102.4557007,46.3771987
"1336","38043",-99.7506856,46.8766313
"1337","38045",-98.5457951,46.4284976
"1338","38047",-99.5270202,46.5056729
"1339","38049",-100.7008406,48.3814671
"1340","38051",-99.376592,46.054323
"1341","38053",-103.4122495,47.7714179
"1342","38055",-101.131122,47.6185079
"1343","38057",-101.8628783,47.385292
"1344","38059",-101.1621736,46.6683872
"1345","38061",-102.326433,48.2169859
"1346","38063",-98.1259898,47.9519514
"1347","38065",-101.342985,47.1217918
"1348","38067",-97.4487964,48.7199939
"1349","38069",-100.0575335,48.0379438
"1350","38071",-98.7287191,48.3076017
"1351","38073",-97.6257919,46.4937656
"1352","38075",-101.6334298,48.8582263
"1353","38077",-96.8958656,46.1546779
"1354","38079",-99.8791166,48.6981517
"1355","38081",-97.6152418,46.1089195
"1356","38083",-100.2844016,47.5391971
"1357","38085",-101.1175392,46.0512004
"1358","38087",-103.5021012,46.4129398
"1359","38089",-102.6554727,46.8250004
"1360","38091",-97.688456,47.4272265
"1361","38093",-98.9909139,46.939184
"1362","38095",-99.2761104,48.7485974
"1363","38097",-97.1256368,47.4636775
"1364","38099",-97.7528872,48.3777874
"1365","38101",-101.5805256,48.2147451
"1366","38103",-99.5751845,47.5217126
"1367","38105",-103.2923954,48.432044
"1368","39001",-83.5070203,38.8907822
"1369","39003",-84.1435136,40.769946
"1370","39005",-82.3017728,40.9435588
"1371","39007",-80.7214417,41.9396982
"1372","39009",-82.12784,39.3030308
"1373","39011",-84.3542049,40.5781556
"1374","39013",-80.8986502,40.0325848
"1375","39015",-83.8473015,38.9092089
"1376","39017",-84.5222189,39.440463
"1377","39019",-81.0754657,40.5328331
"1378","39021",-83.804868,40.1025817
"1379","39023",-83.6773928,39.8912092
"1380","39025",-84.1857115,39.0928449
"1381","39027",-83.8473015,39.4067432
"1382","39029",-80.7657804,40.7902581
"1383","39031",-81.9534815,40.2735823
"1384","39033",-82.9931607,40.8268068
"1385","39035",-81.67582,41.433923
"1386","39037",-84.6897495,40.1056572
"1387","39039",-84.4802606,41.3491725
"1388","39041",-83.0361376,40.3033098
"1389","39043",-82.4752757,41.4349882
"1390","39045",-82.6483442,39.830506
"1391","39047",-83.4643551,39.5919809
"1392","39049",-82.9931607,40.0154745
"1393","39051",-84.1435136,41.5719341
"1394","39053",-82.345189,38.8619254
"1395","39055",-81.2078164,41.4641521
"1396","39057",-83.8897057,39.697399
"1397","39059",-81.4278984,40.0731129
"1398","39061",-84.564147,39.2355447
"1399","39063",-83.6773928,41.0273131
"1400","39065",-83.6773928,40.704961
"1401","39067",-81.1196075,40.3340479
"1402","39069",-84.0167423,41.3659897
"1403","39071",-83.5070203,39.2228606
"1404","39073",-82.4752757,39.4909358
"1405","39075",-81.909826,40.5540928
"1406","39077",-82.6483442,41.1266687
"1407","39079",-82.6483442,39.0060382
"1408","39081",-80.7657804,40.3871722
"1409","39083",-82.3017728,40.459564
"1410","39085",-81.2518833,41.981532
"1411","39087",-82.5185837,38.6232686
"1412","39089",-82.4752757,40.1460895
"1413","39091",-83.8473015,40.3899679
"1414","39093",-82.12784,41.4116881
"1415","39095",-83.3789389,41.6894388
"1416","39097",-83.3789389,39.9154985
"1417","39099",-80.7214417,40.9871753
"1418","39101",-83.1220074,40.5518645
"1419","39103",-81.9534815,41.080133
"1420","39105",-81.9971108,39.0874307
"1421","39107",-84.6897495,40.5940548
"1422","39109",-84.1857115,40.081473
"1423","39111",-81.0754657,39.7199038
"1424","39113",-84.3542049,39.7620028
"1425","39115",-81.8224362,39.6521907
"1426","39117",-82.8007993,40.5303751
"1427","39119",-81.9534815,39.9478393
"1428","39121",-81.4278984,39.7465639
"1429","39123",-82.9931607,41.6268435
"1430","39125",-84.6897495,41.0783882
"1431","39127",-82.2583297,39.7641353
"1432","39129",-82.9931607,39.687828
"1433","39131",-83.0361376,39.0713471
"1434","39133",-81.2518833,41.1887572
"1435","39135",-84.6897495,39.7778251
"1436","39137",-84.1857115,41.0540759
"1437","39139",-82.5185837,40.7566723
"1438","39141",-82.9931607,39.3584253
"1439","39143",-83.1220074,41.3559092
"1440","39145",-82.9931607,38.861065
"1441","39147",-83.1649001,41.1585179
"1442","39149",-84.2278796,40.3689335
"1443","39151",-81.2518833,40.8684676
"1444","39153",-81.5596427,41.0918991
"1445","39155",-80.7214417,41.3064984
"1446","39157",-81.4278984,40.3978972
"1447","39159",-83.336188,40.3616382
"1448","39161",-84.564147,40.871234
"1449","39163",-82.5185837,39.2875595
"1450","39165",-84.1857115,39.4241422
"1451","39167",-81.4718387,39.4626397
"1452","39169",-81.9534815,40.7588598
"1453","39171",-84.5222189,41.5507602
"1454","39173",-83.6773928,41.3478458
"1455","39175",-83.336188,40.8471492
"1456","40001",-94.645035,35.9127307
"1457","40003",-98.3964938,36.7435919
"1458","40005",-95.9832577,34.4509901
"1459","40007",-100.5296115,36.7440186
"1460","40009",-99.634135,35.2687266
"1461","40011",-98.3964938,35.8825489
"1462","40013",-96.3226072,33.902127
"1463","40015",-98.3088441,35.10556
"1464","40017",-98.0465185,35.5593784
"1465","40019",-97.3516558,34.1996254
