"","project_id","week","day","hour","num_authors"
"5038",14666753,0,2,2,1
"5039",14694803,0,3,12,1
"5040",24122309,0,3,12,1
"5041",30407436,0,1,18,1
"5042",12550598,0,1,11,1
"5043",6020193,0,4,15,1
"5044",158551,0,2,20,1
"5045",3676951,0,2,13,1
"5046",29885753,0,1,9,1
"5047",7198108,0,1,18,1
"5048",1963592,0,3,15,1
"5049",21496,0,3,12,1
"5050",6230944,0,2,10,1
"5051",860576,0,1,23,1
"5052",2668733,0,2,14,1
"5053",30444765,0,2,19,1
"5054",26912476,0,5,0,1
"5055",5881735,0,2,9,1
"5056",407375,0,1,21,1
"5057",22724740,0,2,18,1
"5058",30397093,0,2,22,1
"5059",5408487,0,3,20,1
"5060",30252626,0,1,15,1
"5061",29750447,0,1,9,1
"5062",14655213,0,1,13,1
"5063",24241005,0,2,11,1
"5064",13438583,0,3,14,1
"5065",13076905,0,2,3,1
"5066",14528347,0,1,23,1
"5067",22704429,0,2,20,1
"5068",14501621,0,1,8,1
"5069",30278201,0,1,0,1
"5070",7186742,0,1,19,1
"5071",14365581,0,2,23,1
"5072",30409552,0,1,0,1
"5073",7224381,0,3,17,1
"5074",7022249,0,4,13,1
"5075",5415502,0,2,20,1
"5076",22785867,0,2,21,1
"5077",1894310,0,1,17,1
"5078",7235055,0,4,5,1
"5079",13707794,0,2,19,1
"5080",30410103,0,1,22,1
"5081",13729625,0,3,19,1
"5082",14655387,0,1,12,1
"5083",1986893,0,4,18,6
"5084",14683478,0,3,10,1
"5085",22860890,0,4,19,1
"5086",6967026,0,1,23,1
"5087",7038338,0,2,17,1
"5088",29737473,0,3,22,1
"5089",14245052,0,2,10,1
"5090",25075140,0,2,20,1
"5091",24110530,0,2,7,1
"5092",30357026,0,2,22,1
"5093",9701487,0,2,16,1
"5094",6983951,0,2,23,1
"5095",13753062,0,1,21,1
"5096",10124042,0,4,1,1
"5097",10521658,0,1,22,1
"5098",6926919,0,3,17,1
"5099",7303011,0,3,13,1
"5100",14654965,0,1,12,1
"5101",7633652,0,5,12,1
"5102",13915880,0,3,10,1
"5103",18003655,0,1,19,1
"5104",18510780,0,2,13,1
"5105",14529763,0,3,8,1
"5106",7096222,0,4,21,1
"5107",4050769,0,3,0,1
"5108",7174898,0,3,17,1
"5109",240855,0,3,7,1
"5110",35301332,0,3,9,1
"5111",14119289,0,1,21,1
"5112",7303212,0,4,7,1
"5113",5781617,0,1,12,1
"5114",22320654,0,3,14,1
"5115",9652229,0,4,1,1
"5116",3008319,0,2,17,1
"5117",2450260,0,3,10,1
"5118",14654990,0,2,9,1
"5119",6710208,0,3,19,1
"5120",97882,0,3,7,1
"5121",11172693,0,2,8,1
"5122",7312247,0,4,16,1
"5123",17595219,0,3,16,1
"5124",7021409,0,4,12,1
"5125",30199079,0,2,1,1
"5126",13379190,0,2,2,1
"5127",7308037,0,3,22,1
"5128",22727376,0,2,14,1
"5129",5536958,0,4,15,1
"5130",14664255,0,1,22,1
"5131",30314547,0,2,23,1
"5132",29974099,0,1,18,1
"5133",7123172,0,4,22,1
"5134",1443920,0,3,22,1
"5135",3701929,0,2,14,1
"5136",14675562,0,2,11,1
"5137",20081634,0,1,23,1
"5138",7203087,0,3,11,1
"5139",8305615,0,2,6,1
"5140",6701638,0,2,18,1
"5141",12255141,0,3,6,1
"5142",6661830,0,3,16,1
"5143",13108179,0,5,19,1
"5144",5070045,0,3,20,1
"5145",26255523,0,1,15,1
"5146",25613225,0,4,1,1
"5147",5911,0,1,16,1
"5148",1965422,0,3,19,2
"5149",13477021,0,1,9,1
"5150",12679076,53,31,22,1
"5151",7277585,0,4,7,1
"5152",28164566,0,3,1,1
"5153",14667280,0,2,23,1
"5154",29721818,0,2,19,1
"5155",5793140,0,1,18,1
"5156",6492871,0,3,1,1
"5157",6590185,0,3,20,1
"5158",1444572,53,30,20,1
"5159",14652344,0,1,8,1
"5160",3203065,0,2,22,1
"5161",17540331,0,2,23,1
"5162",14660898,0,1,20,1
"5163",22838518,0,4,14,1
"5164",754730,0,4,20,1
"5165",14684742,0,2,19,1
"5166",1683186,0,2,12,1
"5167",536903,0,4,13,1
"5168",13711672,0,3,0,2
"5169",10869314,0,5,16,2
"5170",7308261,0,3,18,1
"5171",6646140,0,4,6,1
"5172",1937903,0,3,16,1
"5173",2800926,53,31,13,1
"5174",114977,0,2,22,1
"5175",13952516,0,2,1,1
"5176",7193374,0,3,17,1
"5177",6216237,0,3,18,1
"5178",41403309,0,2,1,1
"5179",14318317,0,2,22,1
"5180",30250814,0,1,3,1
"5181",7147334,0,2,19,1
"5182",24157424,0,6,1,2
"5183",30422724,0,2,12,1
"5184",14689560,0,3,3,1
"5185",452973,0,3,11,1
"5186",7195730,0,4,1,2
"5187",2867927,0,4,15,1
"5188",6026761,0,2,18,1
"5189",30445654,0,2,21,1
"5190",6111847,0,4,7,1
"5191",18796,0,1,0,1
"5192",3151443,0,3,10,1
"5193",29457349,0,3,3,1
"5194",14623615,0,1,20,1
"5195",5666203,0,2,8,1
"5196",41417800,0,2,0,1
"5197",1422623,53,30,15,1
"5198",14607774,0,1,10,1
"5199",13725170,0,1,15,1
"5200",10918733,0,3,18,1
"5201",11113964,0,1,8,1
"5202",5898603,0,2,12,1
"5203",14365457,0,3,15,1
"5204",558222,0,4,13,1
"5205",30448356,0,2,23,1
"5206",8421483,0,2,10,2
"5207",9018104,53,30,5,1
"5208",7035701,0,1,22,1
"5209",4206348,0,3,23,1
"5210",30427512,0,2,22,1
"5211",13142116,0,3,8,1
"5212",12094792,53,30,16,1
"5213",15395320,0,1,6,1
"5214",7135777,0,3,17,1
"5215",27558196,0,1,4,1
"5216",7313882,0,4,22,1
"5217",11055447,0,2,4,1
"5218",5535919,0,2,9,1
"5219",1717244,0,1,22,1
"5220",6471868,0,3,16,1
"5221",29144481,0,3,9,1
"5222",10219627,0,2,2,1
"5223",6639873,0,1,17,1
"5224",22792273,0,2,22,1
"5225",29917202,0,2,13,1
"5226",22157888,0,1,20,1
"5227",27489185,0,2,7,1
"5228",7095530,0,2,21,1
"5229",4504698,0,3,12,1
"5230",14654912,0,1,13,1
"5231",7208088,0,3,18,1
"5232",13683221,0,3,14,1
"5233",2411620,0,1,20,1
"5234",6882380,0,4,23,1
"5235",7747925,0,2,6,1
"5236",16597031,0,4,21,1
"5237",7068236,0,3,22,1
"5238",10746786,0,2,21,1
"5239",7193471,0,4,9,1
"5240",27615925,0,1,6,1
"5241",377429,0,3,14,1
"5242",30295673,0,1,23,1
"5243",6210932,0,1,13,1
"5244",26681815,0,1,19,1
"5245",2248184,0,3,0,1
"5246",14482081,0,2,14,1
"5247",2315573,0,1,20,1
"5248",14751983,0,3,21,1
"5249",20827260,0,2,8,1
"5250",6962987,0,2,20,1
"5251",4429585,0,2,14,1
"5252",9745875,0,4,23,1
"5253",7044355,0,3,4,1
"5254",793394,53,30,16,1
"5255",13707920,0,3,20,1
"5256",6452377,0,1,15,1
"5257",6955133,0,2,10,1
"5258",14474485,0,2,16,1
"5259",30248753,0,2,5,1
"5260",20298238,0,1,16,1
"5261",12254873,0,1,13,1
"5262",19161808,0,2,12,1
"5263",6081504,0,4,18,1
"5264",12491595,0,3,6,1
"5265",12632306,0,2,14,1
"5266",19339559,0,2,5,1
"5267",3257934,0,2,16,1
"5268",104780,53,31,16,1
"5269",5693731,0,2,12,1
"5270",7194861,0,1,12,1
"5271",7075512,0,3,7,1
"5272",7249858,0,2,18,1
"5273",14466116,0,2,6,1
"5274",133897,0,3,3,1
"5275",14564251,0,1,1,1
"5276",14644435,0,3,19,1
"5277",4075531,0,2,14,1
"5278",17687947,0,2,16,1
"5279",6934409,0,2,19,1
"5280",6891518,0,1,17,1
"5281",1933560,0,2,21,1
"5282",14015285,0,3,0,1
"5283",11656989,0,3,15,1
"5284",12728888,0,2,0,1
"5285",10309352,0,1,17,1
"5286",11567468,0,1,5,1
"5287",6,0,1,13,1
"5288",14277231,0,2,21,1
"5289",7309865,0,4,4,1
"5290",14529131,0,3,10,1
"5291",12726336,0,1,20,1
"5292",2329625,0,4,18,1
"5293",14669291,0,2,5,1
"5294",12538273,0,2,19,1
"5295",4164245,0,2,7,1
"5296",28953198,0,3,9,1
"5297",18212520,0,2,16,1
"5298",26968175,0,4,20,1
"5299",913129,0,1,8,1
"5300",362244,0,1,8,1
"5301",14641216,0,1,12,1
"5302",30438280,0,2,14,1
"5303",14701220,0,3,12,1
"5304",8888425,0,1,19,1
"5305",30445706,0,2,20,1
"5306",13816693,0,1,22,1
"5307",5288663,0,4,2,1
"5308",1942103,0,3,18,1
"5309",8753227,0,1,20,1
"5310",14681232,0,3,20,1
"5311",29411362,0,1,8,1
"5312",4714775,0,1,20,1
"5313",29022145,0,2,8,1
"5314",14629826,0,1,19,1
"5315",12830,0,4,20,1
"5316",7174901,0,2,22,1
"5317",30160487,0,2,19,1
"5318",5109716,0,6,21,1
"5319",22019867,0,2,0,1
"5320",11620775,0,2,19,1
"5321",6677013,0,2,7,1
"5322",15759706,0,2,17,2
"5323",12551847,0,1,15,1
"5324",28288554,0,1,5,1
"5325",7144935,0,1,3,1
"5326",116059,0,4,11,1
"5327",13776483,0,1,3,1
"5328",21359607,0,1,4,1
"5329",2560,0,3,3,1
"5330",7080743,0,4,4,1
"5331",992195,53,30,12,1
"5332",17606792,0,1,13,1
"5333",4363068,0,3,19,1
"5334",14660273,0,1,18,1
"5335",14116272,0,3,17,3
"5336",1957059,0,1,19,1
"5337",29275006,0,2,11,1
"5338",13435246,0,1,21,2
"5339",7011223,0,2,9,1
"5340",10573335,0,1,11,1
"5341",7189492,0,1,22,1
"5342",11323180,0,5,16,1
"5343",29927862,0,2,14,1
"5344",140002,0,3,12,1
"5345",38062850,0,6,18,2
"5346",25667,53,31,4,1
"5347",7031400,0,4,4,1
"5348",23873696,0,3,21,2
"5349",6283590,0,4,23,1
"5350",29238662,0,2,1,1
"5351",14697138,0,3,17,1
"5352",25831333,0,1,22,1
"5353",14623123,0,3,19,1
"5354",3367400,0,1,5,1
"5355",7162054,0,2,6,1
"5356",14650887,0,2,18,1
"5357",14376586,0,1,23,1
"5358",30287321,0,1,9,1
"5359",1985737,0,4,8,1
"5360",6327862,0,2,11,1
"5361",28858073,0,1,7,1
"5362",19837870,0,3,23,1
"5363",7162328,0,2,21,1
"5364",6072384,0,3,2,1
"5365",11708449,0,5,14,1
"5366",1941979,53,30,10,1
"5367",1328417,0,4,10,1
"5368",3188612,0,2,7,1
"5369",9414007,0,3,12,1
"5370",14458664,0,2,7,1
"5371",13885037,0,2,17,1
"5372",11250,0,1,23,1
"5373",588331,0,3,11,1
"5374",6121997,0,3,18,1
"5375",11684575,0,2,19,1
"5376",2317314,0,2,13,1
"5377",7311204,0,4,14,1
"5378",14563774,0,3,17,1
"5379",13880480,0,2,5,1
"5380",20629,0,4,11,1
"5381",1986392,0,5,9,1
"5382",7155161,0,3,13,1
"5383",22747406,0,4,10,1
"5384",14652433,0,1,8,1
"5385",1314541,0,2,10,1
"5386",2912382,0,2,0,1
"5387",22320654,0,5,18,1
"5388",35155,0,4,15,1
"5389",1403482,0,2,17,1
"5390",14684287,0,2,18,1
"5391",29104756,0,2,21,1
"5392",13697881,0,1,7,1
"5393",14055210,0,2,17,1
"5394",14629928,0,2,6,1
"5395",22709809,0,1,11,1
"5396",30293884,0,1,19,1
"5397",3126036,0,3,2,1
"5398",83463,0,3,20,1
"5399",10163536,0,2,16,1
"5400",12711093,0,1,10,1
"5401",14653501,0,3,7,1
"5402",14190759,0,3,11,1
"5403",1350237,0,1,18,2
"5404",7057823,0,2,22,1
"5405",3019095,0,2,15,1
"5406",7029927,0,4,12,1
"5407",18250324,0,4,14,1
"5408",6952076,0,2,9,2
"5409",6966634,0,2,21,1
"5410",1880852,53,30,14,1
"5411",6100720,0,4,23,1
"5412",7899762,0,1,0,1
"5413",6252184,53,30,17,1
"5414",7176481,0,3,9,1
"5415",5527081,0,2,20,1
"5416",1935943,0,2,23,1
"5417",3464884,0,3,2,1
"5418",30424043,0,1,18,1
"5419",7310157,0,4,6,1
"5420",30341982,0,2,10,1
"5421",14640962,0,3,13,1
"5422",30422062,0,2,15,1
"5423",3015164,0,1,18,1
"5424",28509293,0,1,10,1
"5425",14691857,0,3,12,1
"5426",2265895,0,4,19,1
"5427",9610012,0,5,12,1
"5428",7101804,0,3,0,1
"5429",14646378,0,3,3,1
"5430",74516,53,31,4,1
"5431",7192320,0,1,22,1
"5432",2116843,0,3,16,1
"5433",24078486,0,1,20,1
"5434",1921201,53,30,15,1
"5435",14688604,0,2,22,1
"5436",14690355,0,2,12,1
"5437",8805778,0,4,17,1
"5438",29067749,0,1,14,1
"5439",5825838,0,2,1,1
"5440",717061,0,2,12,1
"5441",3076191,0,4,11,1
"5442",30646854,0,2,18,1
"5443",5825730,0,2,7,1
"5444",6223,0,2,10,1
"5445",13597184,0,3,0,1
"5446",13726117,0,3,18,1
"5447",13925227,0,2,16,1
"5448",30422958,0,1,17,1
"5449",14700119,0,3,11,1
"5450",7188445,0,2,4,1
"5451",26248362,53,31,14,1
"5452",7035895,0,1,17,1
"5453",7136992,0,2,14,1
"5454",21588835,0,2,16,1
"5455",7099799,0,2,13,1
"5456",2791253,0,2,19,1
"5457",7313381,0,4,21,1
"5458",15100601,0,3,14,1
"5459",14648500,0,1,3,1
"5460",5136298,0,4,3,1
"5461",14708666,0,3,19,1
"5462",18035424,0,1,17,1
"5463",30434553,0,2,8,1
"5464",14549557,0,1,20,1
"5465",119724,0,3,20,1
"5466",454058,0,2,9,1
"5467",1883372,0,2,11,1
"5468",11241563,0,3,20,1
"5469",30398555,0,1,6,1
"5470",7222452,0,3,16,1
"5471",10165989,0,1,14,1
"5472",5924368,0,1,8,1
"5473",234868,0,1,9,1
"5474",13429838,0,2,0,1
"5475",16898420,0,1,20,1
"5476",22394745,0,1,7,1
"5477",7083904,0,4,18,1
"5478",21553598,0,3,19,1
"5479",2642602,0,2,13,1
"5480",6943402,0,3,16,1
"5481",11674913,0,2,10,1
"5482",13603090,0,1,16,1
"5483",10008158,0,3,8,1
"5484",1786729,0,1,21,1
"5485",30411632,0,1,20,1
"5486",11550089,0,2,11,1
"5487",7069634,0,4,4,1
"5488",6692167,0,3,0,1
"5489",26982288,0,2,17,1
"5490",11690090,0,3,7,1
"5491",30408289,0,1,1,1
"5492",2472625,0,4,10,1
"5493",7655089,0,2,3,1
"5494",1786464,0,3,14,1
"5495",6794540,0,2,20,1
"5496",7129389,0,4,21,1
"5497",5345430,0,2,22,1
"5498",9717276,0,1,20,2
"5499",30435853,0,2,9,1
"5500",30053420,0,2,0,1
"5501",3074897,0,2,22,1
"5502",12242123,0,2,7,2
"5503",30422423,0,1,17,1
"5504",30434665,0,2,8,2
"5505",14707673,0,3,18,1
"5506",9719855,0,5,4,1
"5507",1972080,0,5,12,1
"5508",7186937,0,2,4,1
"5509",1966101,0,4,18,2
"5510",30412301,0,1,3,1
"5511",9664972,0,3,10,1
"5512",30308279,0,1,16,1
"5513",14626316,0,3,22,1
"5514",34002657,0,4,4,1
"5515",28051842,0,1,19,1
"5516",143738,0,1,14,1
"5517",10824202,0,2,3,1
"5518",4506540,0,3,21,1
"5519",7129168,0,2,16,1
"5520",4319401,0,2,23,1
"5521",42276602,0,3,4,1
"5522",30059187,0,1,23,1
"5523",931,0,3,1,1
"5524",1181892,0,4,0,1
"5525",14034059,0,1,4,1
"5526",2416630,0,4,0,1
"5527",28541561,0,2,15,1
"5528",27146607,0,2,17,1
"5529",11661066,0,1,10,1
"5530",12400192,0,3,2,1
"5531",24924,0,3,16,1
"5532",26182458,0,4,2,1
"5533",6014534,0,3,7,1
"5534",292722,0,4,14,2
"5535",14406352,0,3,15,1
"5536",14700422,0,3,19,1
"5537",30408040,0,1,19,1
"5538",6421472,0,2,23,1
"5539",9924020,0,3,18,1
"5540",27625700,0,2,6,1
"5541",23529374,0,3,2,1
"5542",5571803,0,1,6,1
"5543",993097,0,3,13,1
"5544",14660233,0,1,18,1
"5545",3388388,0,1,8,1
"5546",30424893,0,1,23,1
"5547",48016,53,31,14,1
"5548",30101766,0,1,21,1
"5549",12892432,0,1,4,1
"5550",7305376,0,3,18,1
"5551",15085404,0,2,10,1
"5552",1892028,0,3,13,1
"5553",7254286,0,3,21,1
"5554",6001047,0,2,12,1
"5555",24262377,0,2,15,1
"5556",17025,53,31,17,1
"5557",1876362,0,3,21,1
"5558",2462708,0,3,14,1
"5559",1605405,0,2,2,1
"5560",30424176,0,1,19,1
"5561",2340053,0,2,23,1
"5562",2784147,0,2,16,1
"5563",14663823,0,1,22,1
"5564",26258823,0,1,14,1
"5565",22044078,0,3,12,2
"5566",7245828,0,2,18,1
"5567",29525829,0,2,17,1
"5568",14141937,0,2,20,1
"5569",3558915,0,1,15,1
"5570",9079433,0,2,21,1
"5571",13149881,0,2,8,1
"5572",44486,0,2,19,1
"5573",5539866,0,4,16,1
"5574",4709857,0,3,15,1
"5575",124365,0,2,3,1
"5576",12829190,0,3,14,2
"5577",29973351,0,1,5,1
"5578",12695325,0,3,7,1
"5579",2749608,0,1,1,1
"5580",6162979,0,1,21,1
"5581",21418764,0,2,0,1
"5582",20945506,0,2,10,1
"5583",13832372,0,3,4,1
"5584",2298402,0,4,0,1
"5585",14667992,0,2,3,1
"5586",7220036,0,2,9,1
"5587",25834849,0,1,16,1
"5588",609187,0,1,12,1
"5589",10001938,0,2,22,1
"5590",116007,0,4,10,1
"5591",6604335,0,3,4,1
"5592",14352949,0,3,4,1
"5593",2964214,0,2,7,1
"5594",7986639,0,2,19,1
"5595",27218997,0,2,14,1
"5596",30429136,0,2,1,1
"5597",4156528,0,1,15,1
"5598",25274793,53,30,9,1
"5599",14646576,0,1,0,1
"5600",24646173,0,3,17,1
"5601",56755,0,2,14,1
"5602",3822846,0,2,11,1
"5603",15968288,0,3,18,1
"5604",15496367,0,1,16,1
"5605",7119890,0,2,19,1
"5606",2366393,0,5,11,1
"5607",9038686,0,1,6,1
"5608",115376,0,3,16,1
"5609",16136242,0,3,18,1
"5610",14428105,0,2,3,1
"5611",2246007,53,31,7,1
"5612",14147377,0,2,17,1
"5613",11630079,0,3,22,1
"5614",6991332,0,3,1,1
"5615",29309277,0,2,4,1
"5616",24532098,0,1,19,1
"5617",12621151,0,2,12,1
"5618",14389863,0,1,15,1
"5619",9830771,0,3,4,1
"5620",13041347,0,5,10,1
"5621",30077565,0,2,17,1
"5622",12435992,0,6,23,2
"5623",15093305,0,4,3,1
"5624",11151475,0,2,23,1
"5625",2834849,0,3,6,1
"5626",14499153,0,2,15,1
"5627",4313026,0,3,20,1
"5628",5282855,0,2,10,1
"5629",7094040,0,3,19,1
"5630",141548,0,2,1,1
"5631",6882422,0,2,16,1
"5632",7313120,0,4,19,1
"5633",11307556,0,2,0,1
"5634",30351763,0,2,23,1
"5635",14668318,0,3,12,1
"5636",1971937,0,3,8,1
"5637",14689103,0,3,0,1
"5638",3446487,0,4,20,1
"5639",28954629,0,2,0,1
"5640",7129393,0,3,19,1
"5641",6834971,0,2,15,1
"5642",14701605,0,3,13,1
"5643",16073973,0,2,6,1
"5644",119278,0,1,19,1
"5645",6509285,0,2,17,1
"5646",5549160,0,2,22,1
"5647",14681386,0,3,22,1
"5648",28686063,0,2,5,1
"5649",28477407,0,2,0,1
"5650",30238165,0,2,8,1
"5651",11566222,0,1,21,1
"5652",3635353,0,2,2,1
"5653",12168437,0,3,10,1
"5654",15988241,0,2,21,1
"5655",7158323,0,4,7,1
"5656",7116611,0,3,9,1
"5657",11143659,0,3,10,1
"5658",384947,0,6,22,1
"5659",30412022,0,1,21,1
"5660",27816165,0,2,17,1
"5661",24584244,0,2,21,1
"5662",29045325,0,1,15,1
"5663",10269,0,1,17,1
"5664",1866327,53,31,16,1
"5665",12272791,53,30,3,1
"5666",15129134,0,3,15,1
"5667",2480619,0,2,21,1
"5668",30326093,0,2,9,1
"5669",14392890,0,1,22,1
"5670",18588,0,4,14,1
"5671",9834,0,5,0,1
"5672",7138469,0,1,1,1
"5673",14658668,0,3,23,1
"5674",22058011,0,4,4,1
"5675",14659325,0,1,17,1
"5676",25019069,0,2,23,1
"5677",13398956,0,1,23,1
"5678",8363393,0,2,8,1
"5679",3372543,0,3,1,1
"5680",1935180,0,3,3,1
"5681",14458508,0,2,10,1
"5682",13435954,0,1,23,1
"5683",5165770,0,4,19,1
"5684",7121146,0,4,4,1
"5685",34138359,0,2,0,1
"5686",7209968,0,2,16,1
"5687",14369432,0,1,11,1
"5688",7200071,0,1,23,1
"5689",14658368,0,2,10,1
"5690",15119046,0,6,18,2
"5691",7090453,0,3,10,1
"5692",7297143,0,3,9,1
"5693",1936443,53,30,18,1
"5694",14320203,0,1,14,2
"5695",14835115,0,2,20,1
"5696",4719125,0,1,7,1
"5697",18172997,0,2,15,1
"5698",7103688,0,3,2,1
"5699",7403111,0,2,11,1
"5700",10488466,0,3,9,2
"5701",5313307,0,3,17,1
"5702",25926905,0,1,10,1
"5703",2338373,0,5,4,1
"5704",30438372,0,2,13,1
"5705",12399838,0,3,5,1
"5706",30449824,0,2,21,1
"5707",9740371,0,1,21,1
"5708",17694,0,3,6,1
"5709",7185332,0,1,15,1
"5710",6824603,0,2,13,1
"5711",1985289,0,1,12,1
"5712",6693525,0,3,5,1
"5713",1407898,0,2,10,1
"5714",1361208,0,2,20,1
"5715",22670072,0,2,20,1
"5716",24667743,0,1,11,1
"5717",43702760,0,5,5,1
"5718",108166,0,2,15,1
"5719",10115899,0,4,1,1
"5720",19968495,0,3,19,1
"5721",1456832,0,2,23,1
"5722",7106764,0,4,11,1
"5723",2091473,0,2,15,1
"5724",36980,0,2,3,1
"5725",14647058,0,1,0,1
"5726",12432920,0,1,20,1
"5727",19584322,0,2,1,1
"5728",2011196,0,1,6,1
"5729",11126602,0,2,19,1
"5730",11568259,0,5,14,1
"5731",14400895,0,1,16,1
"5732",6564621,0,4,0,1
"5733",22647731,0,5,10,1
"5734",7570306,0,1,16,1
"5735",14146216,0,1,2,1
"5736",5659045,0,2,2,1
"5737",30408366,0,1,16,1
"5738",30437797,0,2,12,1
"5739",3334726,0,3,0,1
"5740",1349763,0,1,19,1
"5741",30247705,0,2,18,1
"5742",13395842,0,2,11,1
"5743",7310377,0,4,8,1
"5744",30257973,0,1,14,1
"5745",14681957,0,3,9,1
"5746",925501,0,4,18,1
"5747",1961399,53,30,2,1
"5748",9784083,53,31,18,1
"5749",13690466,0,2,13,1
"5750",9378149,0,2,10,1
"5751",10185816,0,2,15,1
"5752",202,53,31,9,1
"5753",10138299,0,6,6,1
"5754",67453,0,4,22,1
"5755",10658008,0,1,21,1
"5756",2246503,0,2,12,1
"5757",1925633,0,4,20,1
"5758",10279610,0,1,16,1
"5759",178795,0,2,4,2
"5760",7059336,0,3,1,2
"5761",14457982,0,2,4,1
"5762",3879391,53,31,1,1
"5763",30452811,0,2,18,1
"5764",1450823,0,2,16,1
"5765",30429687,0,2,2,1
"5766",722117,0,4,20,1
"5767",2644775,0,1,15,1
"5768",3524605,0,3,19,1
"5769",6580293,0,2,22,1
"5770",30411651,0,1,1,1
"5771",9690735,0,1,14,1
"5772",3191884,0,1,22,1
"5773",22893959,0,2,19,1
"5774",14682632,0,2,12,1
"5775",8236438,0,2,20,1
"5776",14519797,0,3,10,1
"5777",12894008,0,2,22,1
"5778",14661828,0,2,15,1
"5779",30246035,0,1,16,1
"5780",29632273,0,2,15,1
"5781",988231,0,3,14,1
"5782",35704,0,4,20,1
"5783",6975939,0,3,13,1
"5784",4061977,0,3,21,1
"5785",14830899,0,1,14,1
"5786",7310607,0,4,10,1
"5787",3217886,0,3,17,1
"5788",6856799,0,4,5,1
"5789",6434030,0,1,19,1
"5790",747748,0,3,14,1
"5791",14684191,0,2,19,1
"5792",81587,0,1,12,1
"5793",13436,0,2,19,1
"5794",7303496,0,3,14,2
"5795",30412348,0,2,3,1
"5796",3009231,0,4,10,1
"5797",6506008,0,1,23,1
"5798",26051663,0,1,10,2
"5799",22390694,0,3,22,1
"5800",22829886,0,2,1,1
"5801",14560133,0,2,5,1
"5802",12775373,0,1,11,1
"5803",30373571,0,1,10,1
"5804",7094044,0,4,17,1
"5805",17194227,0,2,18,1
"5806",14665139,0,2,17,1
"5807",133531,0,1,19,1
"5808",38444308,0,2,2,1
"5809",10211533,0,2,17,1
"5810",1898163,0,3,0,1
"5811",14671130,0,2,7,2
"5812",16294622,0,2,21,1
"5813",9978922,0,4,18,1
"5814",6762681,0,4,3,1
"5815",6553133,0,2,4,1
"5816",30392396,0,2,17,1
"5817",4569687,0,1,4,1
"5818",3497562,0,2,8,1
"5819",36782078,0,2,16,1
"5820",25682941,0,2,3,1
"5821",7150991,0,1,4,1
"5822",229588,0,3,9,1
"5823",3816908,0,2,2,1
"5824",82144,53,31,13,1
"5825",6866369,0,4,12,1
"5826",12899202,0,1,16,1
"5827",7212733,0,4,12,1
"5828",6601474,0,1,11,1
"5829",30412479,0,1,2,1
"5830",6351584,0,1,3,1
"5831",5697168,0,4,18,1
"5832",9745873,0,3,12,2
"5833",20411291,0,3,16,2
"5834",3582590,0,2,6,1
"5835",24763284,0,4,13,1
"5836",14689208,0,1,23,1
"5837",7039743,0,2,15,1
"5838",6338440,0,2,21,1
"5839",4533075,0,4,10,1
"5840",30352868,0,2,17,1
"5841",613768,0,2,0,1
"5842",13504355,0,2,3,1
"5843",30213738,0,1,21,2
"5844",6194813,0,3,22,1
"5845",29277445,0,1,17,1
"5846",30415174,0,1,12,1
"5847",6401589,0,3,7,1
"5848",6503290,0,2,15,1
"5849",7202996,0,2,4,1
"5850",14593045,0,1,7,1
"5851",22339287,0,1,21,1
"5852",16526,0,3,17,1
"5853",7184117,0,1,6,1
"5854",14681589,0,2,16,1
"5855",7137018,0,2,16,1
"5856",5725900,0,3,20,1
"5857",28354082,0,2,3,1
"5858",6926509,0,2,15,1
"5859",13484534,0,2,23,3
"5860",1892093,0,3,14,1
"5861",23280,0,2,15,1
"5862",1961962,0,3,21,1
"5863",8678712,0,4,23,1
"5864",6648743,0,2,3,1
"5865",2254072,0,2,4,1
"5866",24322917,0,1,6,1
"5867",14496262,0,2,11,1
"5868",24290722,0,1,21,1
"5869",14305581,0,2,9,1
"5870",5003983,0,3,19,1
"5871",29966116,0,2,18,1
"5872",2442314,0,3,19,1
"5873",14672349,0,2,8,1
"5874",12959608,0,3,17,1
"5875",5118473,0,1,1,1
"5876",54149,53,30,2,1
"5877",28460409,0,1,19,1
"5878",13045895,0,1,13,1
"5879",1951061,0,3,17,2
"5880",30291105,0,2,22,1
"5881",1959813,0,2,7,1
"5882",14683933,0,2,19,1
"5883",585083,0,4,2,1
"5884",30427918,0,1,23,1
"5885",7194238,0,1,11,1
"5886",7157032,0,2,11,1
"5887",30445762,0,2,20,1
"5888",826843,0,1,20,1
"5889",194753,0,4,8,1
"5890",646384,0,2,16,1
"5891",6931452,0,2,3,1
"5892",3433084,0,1,17,1
"5893",2297189,0,2,0,1
"5894",14683298,0,3,3,1
"5895",12847132,0,2,14,1
"5896",14669104,0,2,5,1
"5897",14109937,0,3,1,1
"5898",6612443,0,3,9,1
"5899",14470057,0,2,20,1
"5900",13803666,0,3,2,1
"5901",9974940,0,2,18,1
"5902",5562460,0,4,8,1
"5903",41920422,0,1,23,1
"5904",26401219,0,2,3,1
"5905",4503581,0,2,22,1
"5906",1614534,0,2,9,1
"5907",9046794,0,1,17,1
"5908",997968,0,2,0,1
"5909",6875660,0,1,10,1
"5910",13464866,0,2,4,1
"5911",12328573,0,2,9,1
"5912",3822846,0,2,18,1
"5913",26249328,0,3,9,1
"5914",14647700,0,1,10,1
"5915",10730257,0,3,16,1
"5916",11298638,0,3,21,1
